target_name,accession,query_name,accession_query,full_evalue,full_score,full_bias,dom_evalue,dom_score,dom_bias,exp,reg,clu,ov,env,dom,rep,inc
DARG01000007.1_4@GCA_002503215.1,GCA_002503215.1,newFtsZ,-,1.4e-115,399.0,10.6,1.9e-115,398.6,10.6,1.1,1,0,0,1,1,1,1
JAKATE010000124.1_3@GCA_021828085.1,GCA_021828085.1,newFtsZ,-,1.4e-115,399.0,1.6,1.7e-115,398.7,1.6,1.0,1,0,0,1,1,1,1
JAEHCN010000049.1_2@GCA_020696395.1,GCA_020696395.1,newFtsZ,-,1.4e-115,399.0,11.5,1.8e-115,398.6,11.5,1.1,1,0,0,1,1,1,1
WP_255170284.1@GCF_024362525.1,GCF_024362525.1,newFtsZ,-,1.4e-115,399.0,11.2,1.8e-115,398.6,11.2,1.0,1,0,0,1,1,1,1
PSQ04159.1@GCA_003021655.1,GCA_003021655.1,newFtsZ,-,1.5e-115,398.9,11.4,1.9e-115,398.5,11.4,1.0,1,0,0,1,1,1,1
SBBR01000055.1_10@GCA_005239615.1,GCA_005239615.1,newFtsZ,-,1.5e-115,398.9,11.2,2.1e-115,398.4,11.2,1.1,1,0,0,1,1,1,1
TFG10410.1@GCA_004524435.1,GCA_004524435.1,newFtsZ,-,1.5e-115,398.9,4.3,1.9999999999999999e-115,398.5,4.3,1.0,1,0,0,1,1,1,1
MBS3061330.1@GCA_018304465.1,GCA_018304465.1,newFtsZ,-,1.5e-115,398.8,9.1,1.9e-115,398.5,9.1,1.0,1,0,0,1,1,1,1
WP_197050655.1@GCF_000744455.1,GCF_000744455.1,newFtsZ,-,1.5e-115,398.8,4.6,1.9e-115,398.5,4.6,1.0,1,0,0,1,1,1,1
JAEOUG010000092.1_15@GCA_016839445.1,GCA_016839445.1,newFtsZ,-,1.6e-115,398.8,5.9,1.9999999999999999e-115,398.4,5.9,1.0,1,0,0,1,1,1,1
JAGDWU010000078.1_9@GCA_023256115.1,GCA_023256115.1,newFtsZ,-,1.6e-115,398.8,12.5,1.9999999999999999e-115,398.5,12.5,1.0,1,0,0,1,1,1,1
HIH13377.1@GCA_013331635.1,GCA_013331635.1,newFtsZ,-,1.6e-115,398.8,9.8,2.1e-115,398.4,9.8,1.0,1,0,0,1,1,1,1
WP_159904079.1@GCF_009831455.1,GCF_009831455.1,newFtsZ,-,1.6e-115,398.8,10.9,2.1e-115,398.4,10.9,1.0,1,0,0,1,1,1,1
PSP92270.1@GCA_003021015.1,GCA_003021015.1,newFtsZ,-,1.6e-115,398.8,11.2,2.3999999999999998e-115,398.2,11.2,1.2,1,0,0,1,1,1,1
JAEHCM010000001.1_5@GCA_020696365.1,GCA_020696365.1,newFtsZ,-,1.7e-115,398.7,10.6,2.2e-115,398.3,10.6,1.0,1,0,0,1,1,1,1
WP_178916337.1@GCF_013391635.1,GCF_013391635.1,newFtsZ,-,1.7e-115,398.7,10.2,2.3e-115,398.3,10.2,1.0,1,0,0,1,1,1,1
MCK4997047.1@GCA_023136775.1,GCA_023136775.1,newFtsZ,-,1.7e-115,398.7,12.8,2.3e-115,398.3,12.8,1.0,1,0,0,1,1,1,1
WP_225333744.1@GCF_020217425.1,GCF_020217425.1,newFtsZ,-,1.7e-115,398.7,11.3,2.3e-115,398.2,11.3,1.1,1,0,0,1,1,1,1
WP_159763083.1@GCF_009831575.1,GCF_009831575.1,newFtsZ,-,1.8e-115,398.7,10.8,2.3e-115,398.3,10.8,1.0,1,0,0,1,1,1,1
WP_011223181.1@GCF_000011085.1,GCF_000011085.1,newFtsZ,-,1.8e-115,398.6,11.2,2.3e-115,398.3,11.2,1.0,1,0,0,1,1,1,1
PSQ49720.1@GCA_003022725.1,GCA_003022725.1,newFtsZ,-,1.8e-115,398.6,11.2,2.3e-115,398.3,11.2,1.1,1,0,0,1,1,1,1
JAFCEU010000010.1_4@GCA_017608995.1,GCA_017608995.1,newFtsZ,-,1.8e-115,398.6,8.0,2.3999999999999998e-115,398.2,8.0,1.0,1,0,0,1,1,1,1
WP_188976853.1@GCF_014647415.1,GCF_014647415.1,newFtsZ,-,1.8e-115,398.6,11.2,2.3999999999999998e-115,398.2,11.2,1.0,1,0,0,1,1,1,1
MBT6761635.1@GCA_018670085.1,GCA_018670085.1,newFtsZ,-,1.9e-115,398.6,8.8,2.1e-115,398.4,8.8,1.0,1,0,0,1,1,1,1
UCE36092.1@GCA_020348445.1,GCA_020348445.1,newFtsZ,-,1.9e-115,398.6,12.6,2.3999999999999998e-115,398.2,12.6,1.0,1,0,0,1,1,1,1
WP_162411886.1@GCF_010119195.1,GCF_010119195.1,newFtsZ,-,1.9e-115,398.6,11.6,2.3999999999999998e-115,398.2,11.6,1.0,1,0,0,1,1,1,1
TXT56566.1@GCA_008080745.1,GCA_008080745.1,newFtsZ,-,1.9e-115,398.6,4.0,2.3999999999999998e-115,398.2,4.0,1.0,1,0,0,1,1,1,1
WP_188994015.1@GCF_014647235.1,GCF_014647235.1,newFtsZ,-,1.9e-115,398.5,10.5,2.5e-115,398.2,10.5,1.0,1,0,0,1,1,1,1
JAFCFP010000024.1_12@GCA_017608575.1,GCA_017608575.1,newFtsZ,-,1.9999999999999999e-115,398.5,8.6,2.5e-115,398.2,8.6,1.0,1,0,0,1,1,1,1
MBR9680912.1@GCA_018220935.1,GCA_018220935.1,newFtsZ,-,1.9999999999999999e-115,398.5,9.2,2.5e-115,398.2,9.2,1.0,1,0,0,1,1,1,1
MBU0460024.1@GCA_018812355.1,GCA_018812355.1,newFtsZ,-,1.9999999999999999e-115,398.5,12.6,2.5e-115,398.1,12.6,1.0,1,0,0,1,1,1,1
JAEOTX010000120.1_7@GCA_016839605.1,GCA_016839605.1,newFtsZ,-,1.9999999999999999e-115,398.5,4.6,2.6e-115,398.1,4.6,1.0,1,0,0,1,1,1,1
JAHENU010000058.1_10@GCA_018609855.1,GCA_018609855.1,newFtsZ,-,1.9999999999999999e-115,398.5,14.3,2.5e-115,398.1,14.3,1.0,1,0,0,1,1,1,1
WP_136350758.1@GCF_004799645.1,GCF_004799645.1,newFtsZ,-,1.9999999999999999e-115,398.5,11.1,2.7e-115,398.1,11.1,1.1,1,0,0,1,1,1,1
VVB87836.1@GCA_902386135.1,GCA_902386135.1,newFtsZ,-,1.9999999999999999e-115,398.4,10.1,2.6e-115,398.1,10.1,1.1,1,0,0,1,1,1,1
PLXT01000030.1_24@GCA_003151535.1,GCA_003151535.1,newFtsZ,-,2.1e-115,398.4,4.8,2.6e-115,398.1,4.8,1.0,1,0,0,1,1,1,1
PSQ01529.1@GCA_003021975.1,GCA_003021975.1,newFtsZ,-,2.1e-115,398.4,11.1,2.9e-115,398.0,11.1,1.1,1,0,0,1,1,1,1
WP_013824941.1@GCF_000214725.1,GCF_000214725.1,newFtsZ,-,2.1e-115,398.4,6.0,2.7e-115,398.0,6.0,1.0,1,0,0,1,1,1,1
MCD6247424.1@GCA_021163505.1,GCA_021163505.1,newFtsZ,-,2.2e-115,398.3,7.6,2.9e-115,397.9,7.6,1.0,1,0,0,1,1,1,1
WP_112124879.1@GCF_003268005.1,GCF_003268005.1,newFtsZ,-,2.2e-115,398.3,8.2,2.8e-115,398.0,8.2,1.0,1,0,0,1,1,1,1
WP_114576017.1@GCF_020177375.1,GCF_020177375.1,newFtsZ,-,2.2e-115,398.3,11.5,2.9e-115,397.9,11.5,1.0,1,0,0,1,1,1,1
MCD6229688.1@GCA_021158055.1,GCA_021158055.1,newFtsZ,-,2.2e-115,398.3,13.1,2.9e-115,397.9,13.1,1.0,1,0,0,1,1,1,1
PLTK01000171.1_4@GCA_003164415.1,GCA_003164415.1,newFtsZ,-,2.2e-115,398.3,5.1,2.8e-115,398.0,5.1,1.0,1,0,0,1,1,1,1
PMGM01000047.1_23@GCA_003158115.1,GCA_003158115.1,newFtsZ,-,2.2e-115,398.3,5.1,2.8e-115,398.0,5.1,1.0,1,0,0,1,1,1,1
JAKAAX010000002.1_125@GCA_021802125.1,GCA_021802125.1,newFtsZ,-,2.3e-115,398.3,0.4,2.9e-115,398.0,0.4,1.0,1,0,0,1,1,1,1
WP_226012553.1@GCF_020405185.1,GCF_020405185.1,newFtsZ,-,2.3e-115,398.3,12.4,2.6e-115,398.1,11.8,1.3,1,1,0,1,1,1,1
JAEOST010000490.1_12@GCA_016840245.1,GCA_016840245.1,newFtsZ,-,2.3e-115,398.3,5.8,3e-115,397.9,5.8,1.0,1,0,0,1,1,1,1
WP_254273915.1@GCF_024218775.1,GCF_024218775.1,newFtsZ,-,2.3e-115,398.3,10.5,3e-115,397.9,10.5,1.0,1,0,0,1,1,1,1
WP_092932721.1@GCF_900111485.1,GCF_900111485.1,newFtsZ,-,2.3e-115,398.2,11.2,3.1e-115,397.9,11.2,1.1,1,0,0,1,1,1,1
WP_205254353.1@GCF_011440375.1,GCF_011440375.1,newFtsZ,-,2.3999999999999998e-115,398.2,9.7,3.1e-115,397.8,9.7,1.0,1,0,0,1,1,1,1
WP_227131649.1@GCF_020567525.1,GCF_020567525.1,newFtsZ,-,2.3999999999999998e-115,398.2,9.5,3.1e-115,397.8,9.5,1.0,1,0,0,1,1,1,1
ERG96384.1@GCA_000415985.1,GCA_000415985.1,newFtsZ,-,2.5e-115,398.2,12.5,3.2e-115,397.8,12.5,1.0,1,0,0,1,1,1,1
JAJZXE010000004.1_41@GCA_021802505.1,GCA_021802505.1,newFtsZ,-,2.5e-115,398.1,9.9,3.1e-115,397.8,9.9,1.0,1,0,0,1,1,1,1
WP_124195772.1@GCF_003841505.1,GCF_003841505.1,newFtsZ,-,2.5e-115,398.1,9.6,3.2e-115,397.8,9.6,1.0,1,0,0,1,1,1,1
WP_136687605.1@GCF_004944975.1,GCF_004944975.1,newFtsZ,-,2.6e-115,398.1,11.0,3.3e-115,397.8,11.0,1.0,1,0,0,1,1,1,1
WP_011322132.1@GCF_000026045.1,GCF_000026045.1,newFtsZ,-,2.6e-115,398.1,9.6,3.4999999999999997e-115,397.7,9.6,1.0,1,0,0,1,1,1,1
DACB01000006.1_45@GCA_002494495.1,GCA_002494495.1,newFtsZ,-,2.7e-115,398.1,7.8,3.4e-115,397.7,7.8,1.0,1,0,0,1,1,1,1
WP_092702083.1@GCF_900100385.1,GCF_900100385.1,newFtsZ,-,2.8e-115,398.0,10.9,3.4999999999999997e-115,397.7,10.9,1.0,1,0,0,1,1,1,1
MCD6164161.1@GCA_021158895.1,GCA_021158895.1,newFtsZ,-,2.8e-115,398.0,9.4,3.6e-115,397.6,9.4,1.0,1,0,0,1,1,1,1
WP_136718123.1@GCF_005049285.1,GCF_005049285.1,newFtsZ,-,2.9e-115,398.0,12.2,3.7e-115,397.6,12.2,1.0,1,0,0,1,1,1,1
JAJYWD010000028.1_4@GCA_021791655.1,GCA_021791655.1,newFtsZ,-,2.9e-115,398.0,7.3,3.8e-115,397.6,7.3,1.0,1,0,0,1,1,1,1
CAIYHQ010000094.1_6@GCA_903926075.1,GCA_903926075.1,newFtsZ,-,2.9e-115,397.9,9.1,3.6e-115,397.6,9.1,1.0,1,0,0,1,1,1,1
RDE12356.1@GCA_003345595.1,GCA_003345595.1,newFtsZ,-,2.9e-115,397.9,6.8,3.9e-115,397.5,6.8,1.0,1,0,0,1,1,1,1
PIZ91080.1@GCA_002792915.1,GCA_002792915.1,newFtsZ,-,3e-115,397.9,10.8,3.9e-115,397.5,10.8,1.0,1,0,0,1,1,1,1
MCL2459919.1@GCA_009779205.1,GCA_009779205.1,newFtsZ,-,3e-115,397.9,5.3,3.8e-115,397.6,5.3,1.0,1,0,0,1,1,1,1
WP_247008294.1@GCF_023028225.1,GCF_023028225.1,newFtsZ,-,3.2e-115,397.8,12.4,4.2e-115,397.4,12.4,1.1,1,0,0,1,1,1,1
WP_015763882.1@GCF_000023965.1,GCF_000023965.1,newFtsZ,-,3.4e-115,397.7,11.4,4.4e-115,397.4,11.4,1.1,1,0,0,1,1,1,1
WP_153553968.1@GCF_009617995.1,GCF_009617995.1,newFtsZ,-,3.4e-115,397.7,11.4,4.4e-115,397.4,11.4,1.1,1,0,0,1,1,1,1
WP_014555144.1@GCF_000237865.1,GCF_000237865.1,newFtsZ,-,3.4e-115,397.7,13.8,4.6e-115,397.3,13.8,1.1,1,0,0,1,1,1,1
WP_018258072.1@GCF_000379085.1,GCF_000379085.1,newFtsZ,-,3.4e-115,397.7,11.4,4.4e-115,397.3,11.4,1.1,1,0,0,1,1,1,1
JAHFRS010000092.1_4@GCA_023266155.1,GCA_023266155.1,newFtsZ,-,3.4e-115,397.7,11.4,4.5e-115,397.3,11.4,1.0,1,0,0,1,1,1,1
MBD3405941.1@GCA_014728035.1,GCA_014728035.1,newFtsZ,-,3.4999999999999997e-115,397.7,3.2,4.5e-115,397.3,3.2,1.0,1,0,0,1,1,1,1
RLG52463.1@GCA_003661385.1,GCA_003661385.1,newFtsZ,-,3.4999999999999997e-115,397.7,1.6,4.5e-115,397.3,1.6,1.0,1,0,0,1,1,1,1
MBS3057240.1@GCA_018304445.1,GCA_018304445.1,newFtsZ,-,3.6e-115,397.6,11.6,4.6e-115,397.3,11.6,1.0,1,0,0,1,1,1,1
NQE45628.1@GCA_013180585.1,GCA_013180585.1,newFtsZ,-,3.6e-115,397.6,7.0,4.6e-115,397.3,7.0,1.0,1,0,0,1,1,1,1
WOYO01000036.1_14@GCA_011620765.1,GCA_011620765.1,newFtsZ,-,3.6e-115,397.6,9.1,4.6e-115,397.3,9.1,1.0,1,0,0,1,1,1,1
PSQ28543.1@GCA_003023485.1,GCA_003023485.1,newFtsZ,-,3.6e-115,397.6,9.1,4.9e-115,397.2,9.1,1.0,1,0,0,1,1,1,1
DYTN01000015.1_12@GCA_020725925.1,GCA_020725925.1,newFtsZ,-,3.6e-115,397.6,10.4,4.7e-115,397.3,10.4,1.0,1,0,0,1,1,1,1
JAEELZ010000034.1_10@GCA_016282985.1,GCA_016282985.1,newFtsZ,-,3.7e-115,397.6,8.6,4.7999999999999995e-115,397.2,8.6,1.0,1,0,0,1,1,1,1
RDE15852.1@GCA_003345555.1,GCA_003345555.1,newFtsZ,-,3.8e-115,397.6,3.5,4.7e-115,397.2,3.5,1.0,1,0,0,1,1,1,1
MBI2530555.1@GCA_016187745.1,GCA_016187745.1,newFtsZ,-,3.8e-115,397.6,11.7,4.9e-115,397.2,11.7,1.0,1,0,0,1,1,1,1
JAEOUG010000046.1_62@GCA_016839445.1,GCA_016839445.1,newFtsZ,-,3.8e-115,397.5,1.6,4.6e-115,397.3,1.6,1.0,1,0,0,1,1,1,1
CP046866.1_3067@GCA_009789175.1,GCA_009789175.1,newFtsZ,-,3.8e-115,397.5,11.8,4.9e-115,397.2,11.8,1.0,1,0,0,1,1,1,1
WP_149081104.1@GCF_008245225.1,GCF_008245225.1,newFtsZ,-,3.9999999999999998e-115,397.5,9.7,5.1e-115,397.1,9.7,1.0,1,0,0,1,1,1,1
WP_066973172.1@GCF_001639265.1,GCF_001639265.1,newFtsZ,-,3.9999999999999998e-115,397.5,3.7,5.1e-115,397.1,3.7,1.0,1,0,0,1,1,1,1
WP_006882829.1@GCF_000337455.1,GCF_000337455.1,newFtsZ,-,4.1e-115,397.5,9.5,5.4e-115,397.1,9.5,1.1,1,0,0,1,1,1,1
MBR9689569.1@GCA_018221025.1,GCA_018221025.1,newFtsZ,-,4.1e-115,397.4,4.9,5.2e-115,397.1,4.9,1.0,1,0,0,1,1,1,1
WP_011973722.1@GCF_000017185.1,GCF_000017185.1,newFtsZ,-,4.2e-115,397.4,14.1,5.1e-115,397.1,14.1,1.0,1,0,0,1,1,1,1
PSP95412.1@GCA_003021685.1,GCA_003021685.1,newFtsZ,-,4.2e-115,397.4,10.4,5.5e-115,397.0,10.4,1.0,1,0,0,1,1,1,1
DAHC01000008.1_69@GCA_002498375.1,GCA_002498375.1,newFtsZ,-,4.4e-115,397.4,8.5,5.2999999999999995e-115,397.1,8.5,1.0,1,0,0,1,1,1,1
RDE15114.1@GCA_003345545.1,GCA_003345545.1,newFtsZ,-,4.5e-115,397.3,5.7,5.8e-115,397.0,5.7,1.0,1,0,0,1,1,1,1
MCR4369248.1@GCA_024653865.1,GCA_024653865.1,newFtsZ,-,4.5e-115,397.3,11.9,6e-115,396.9,11.9,1.1,1,0,0,1,1,1,1
MBT4539034.1@GCA_018657475.1,GCA_018657475.1,newFtsZ,-,4.7e-115,397.2,13.5,6.2e-115,396.8,13.5,1.0,1,0,0,1,1,1,1
WP_198060266.1@GCF_016065055.1,GCF_016065055.1,newFtsZ,-,4.7999999999999995e-115,397.2,9.8,6.3e-115,396.8,9.8,1.1,1,0,0,1,1,1,1
JAFCCJ010000028.1_22@GCA_017610305.1,GCA_017610305.1,newFtsZ,-,4.9e-115,397.2,12.2,6.5e-115,396.8,12.2,1.0,1,0,0,1,1,1,1
JAGVMW010000205.1_5@GCA_020053615.1,GCA_020053615.1,newFtsZ,-,4.9e-115,397.2,10.7,6.4e-115,396.8,10.7,1.0,1,0,0,1,1,1,1
SAYS01000021.1_82@GCA_004015825.1,GCA_004015825.1,newFtsZ,-,5e-115,397.2,10.8,6.6e-115,396.8,10.8,1.1,1,0,0,1,1,1,1
JAKAOF010000043.1_12@GCA_021823345.1,GCA_021823345.1,newFtsZ,-,5e-115,397.2,0.0,6.3e-115,396.8,0.0,1.0,1,0,0,1,1,1,1
PAV08585.1@GCA_002287215.1,GCA_002287215.1,newFtsZ,-,5.1e-115,397.1,10.0,6e-115,396.9,10.0,1.0,1,0,0,1,1,1,1
MBS3116130.1@GCA_018303445.1,GCA_018303445.1,newFtsZ,-,5.1e-115,397.1,14.7,6.6e-115,396.8,14.7,1.0,1,0,0,1,1,1,1
WP_015408212.1@GCF_000591055.1,GCF_000591055.1,newFtsZ,-,5.2e-115,397.1,9.9,6.9e-115,396.7,9.9,1.1,1,0,0,1,1,1,1
SKSH01000154.1_9@GCA_007118075.1,GCA_007118075.1,newFtsZ,-,5.2999999999999995e-115,397.1,15.4,6.9e-115,396.7,15.4,1.0,1,0,0,1,1,1,1
JAEZAV010000071.1_19@GCA_023430285.1,GCA_023430285.1,newFtsZ,-,5.2999999999999995e-115,397.1,5.6,6.7e-115,396.7,5.6,1.0,1,0,0,1,1,1,1
WP_135365185.1@GCF_004698125.1,GCF_004698125.1,newFtsZ,-,5.2999999999999995e-115,397.1,9.4,7.2e-115,396.6,9.4,1.1,1,0,0,1,1,1,1
UCE92490.1@GCA_020347565.1,GCA_020347565.1,newFtsZ,-,5.4e-115,397.1,8.5,6.9999999999999995e-115,396.7,8.5,1.0,1,0,0,1,1,1,1
MBY8997260.1@GCA_019894665.1,GCA_019894665.1,newFtsZ,-,5.7e-115,397.0,4.7,7.3e-115,396.6,4.7,1.0,1,0,0,1,1,1,1
WP_179920112.1@GCF_013415905.1,GCF_013415905.1,newFtsZ,-,5.7e-115,397.0,9.8,7.4999999999999995e-115,396.6,9.8,1.1,1,0,0,1,1,1,1
TET12159.1@GCA_004376265.1,GCA_004376265.1,newFtsZ,-,5.8e-115,396.9,6.3,7.4e-115,396.6,6.3,1.0,1,0,0,1,1,1,1
LKNH01000137.1_4@GCA_001564135.1,GCA_001564135.1,newFtsZ,-,5.8e-115,396.9,10.3,7.6e-115,396.6,10.3,1.0,1,0,0,1,1,1,1
WP_089816740.1@GCF_900114435.1,GCF_900114435.1,newFtsZ,-,6.1e-115,396.9,10.0,7.9999999999999995e-115,396.5,10.0,1.0,1,0,0,1,1,1,1
MAG48179.1@GCA_002686215.1,GCA_002686215.1,newFtsZ,-,6.2e-115,396.8,9.7,8.2e-115,396.5,9.7,1.0,1,0,0,1,1,1,1
DAEG01000058.1_4@GCA_002495235.1,GCA_002495235.1,newFtsZ,-,6.3e-115,396.8,8.7,8.3e-115,396.4,8.7,1.0,1,0,0,1,1,1,1
WP_156708731.1@GCF_024300825.1,GCF_024300825.1,newFtsZ,-,6.3e-115,396.8,10.5,8.4e-115,396.4,10.5,1.0,1,0,0,1,1,1,1
WP_220616670.1@GCF_019599465.1,GCF_019599465.1,newFtsZ,-,6.3e-115,396.8,11.2,8.2e-115,396.5,11.2,1.0,1,0,0,1,1,1,1
JAJRWI010000003.1_93@GCA_024276825.1,GCA_024276825.1,newFtsZ,-,6.6e-115,396.8,1.4,8.3e-115,396.4,1.4,1.0,1,0,0,1,1,1,1
WP_083755075.1@GCF_000015765.1,GCF_000015765.1,newFtsZ,-,6.6e-115,396.8,8.4,7.9e-115,396.5,8.4,1.0,1,0,0,1,1,1,1
WP_074877254.1@GCF_900115675.1,GCF_900115675.1,newFtsZ,-,6.6e-115,396.8,12.1,8.599999999999999e-115,396.4,12.1,1.0,1,0,0,1,1,1,1
JAJRYS010000006.1_4@GCA_024275665.1,GCA_024275665.1,newFtsZ,-,7.2e-115,396.6,10.9,1e-114,396.2,10.9,1.1,1,0,0,1,1,1,1
JAJYEA010000018.1_6@GCA_021790425.1,GCA_021790425.1,newFtsZ,-,7.2e-115,396.6,4.9,9.2e-115,396.3,4.9,1.0,1,0,0,1,1,1,1
WP_012900882.1@GCF_000011005.1,GCF_000011005.1,newFtsZ,-,7.3e-115,396.6,12.6,1.1e-114,396.0,12.6,1.2,1,0,0,1,1,1,1
SKSD01000014.1_8@GCA_007118145.1,GCA_007118145.1,newFtsZ,-,7.3e-115,396.6,13.9,9.8e-115,396.2,13.9,1.0,1,0,0,1,1,1,1
WP_254537365.1@GCF_024227715.1,GCF_024227715.1,newFtsZ,-,7.4e-115,396.6,10.7,9.7e-115,396.2,10.7,1.0,1,0,0,1,1,1,1
JAHFQW010000015.1_17@GCA_023259115.1,GCA_023259115.1,newFtsZ,-,7.4e-115,396.6,13.3,1e-114,396.1,13.3,1.1,1,0,0,1,1,1,1
WP_248909262.1@GCF_023276375.1,GCF_023276375.1,newFtsZ,-,7.4999999999999995e-115,396.6,7.5,9.8e-115,396.2,7.5,1.0,1,0,0,1,1,1,1
WP_015788655.1@GCF_000023945.1,GCF_000023945.1,newFtsZ,-,7.4999999999999995e-115,396.6,10.7,9.8e-115,396.2,10.7,1.0,1,0,0,1,1,1,1
MBS3060690.1@GCA_018304505.1,GCA_018304505.1,newFtsZ,-,7.7e-115,396.6,6.6,1e-114,396.2,6.6,1.0,1,0,0,1,1,1,1
JAJZDH010000146.1_3@GCA_021828665.1,GCA_021828665.1,newFtsZ,-,8.2e-115,396.5,1.3,1.1e-114,396.1,1.3,1.0,1,0,0,1,1,1,1
HIJ16105.1@GCA_013330915.1,GCA_013330915.1,newFtsZ,-,8.4e-115,396.4,8.6,1.1e-114,396.0,8.6,1.0,1,0,0,1,1,1,1
JAHLWX010000033.1_4@GCA_019057675.1,GCA_019057675.1,newFtsZ,-,8.7e-115,396.4,2.8,1.1e-114,396.0,2.8,1.0,1,0,0,1,1,1,1
NPA86455.1@GCA_013154145.1,GCA_013154145.1,newFtsZ,-,8.8e-115,396.4,7.5,1.2e-114,396.0,7.5,1.1,1,0,0,1,1,1,1
MCI0497128.1@GCA_022615805.1,GCA_022615805.1,newFtsZ,-,9.1e-115,396.3,5.2,1.1e-114,396.0,5.2,1.0,1,0,0,1,1,1,1
MBN1389785.1@GCA_016928095.1,GCA_016928095.1,newFtsZ,-,9.1e-115,396.3,9.4,1.2e-114,395.9,9.4,1.0,1,0,0,1,1,1,1
RLI51259.1@GCA_003662765.1,GCA_003662765.1,newFtsZ,-,9.2e-115,396.3,1.5,1.2e-114,396.0,1.5,1.0,1,0,0,1,1,1,1
WP_135302400.1@GCF_004681185.1,GCF_004681185.1,newFtsZ,-,9.3e-115,396.3,11.1,1.2e-114,395.9,11.1,1.0,1,0,0,1,1,1,1
SKTU01000122.1_10@GCA_007122455.1,GCA_007122455.1,newFtsZ,-,9.5e-115,396.2,10.2,1.3e-114,395.8,10.2,1.0,1,0,0,1,1,1,1
PSQ12023.1@GCA_003022005.1,GCA_003022005.1,newFtsZ,-,9.599999999999999e-115,396.2,11.2,1.3e-114,395.8,11.2,1.0,1,0,0,1,1,1,1
JAGVNX010000016.1_6@GCA_020053055.1,GCA_020053055.1,newFtsZ,-,9.599999999999999e-115,396.2,12.6,1.3e-114,395.8,12.6,1.0,1,0,0,1,1,1,1
MBW9220653.1@GCA_019561565.1,GCA_019561565.1,newFtsZ,-,9.8e-115,396.2,14.1,1.3e-114,395.8,14.1,1.0,1,0,0,1,1,1,1
JAEORO010000196.1_1@GCA_016840855.1,GCA_016840855.1,newFtsZ,-,1e-114,396.2,6.7,1.3e-114,395.8,6.7,1.0,1,0,0,1,1,1,1
JAGDXR010000001.1_5@GCA_023261745.1,GCA_023261745.1,newFtsZ,-,1.1e-114,396.1,10.9,1.3999999999999999e-114,395.7,10.9,1.0,1,0,0,1,1,1,1
JAHENO010000011.1_14@GCA_018609945.1,GCA_018609945.1,newFtsZ,-,1.1e-114,396.1,10.2,1.3999999999999999e-114,395.7,10.2,1.0,1,0,0,1,1,1,1
WP_162316556.1@GCF_010119205.1,GCF_010119205.1,newFtsZ,-,1.1e-114,396.0,10.5,1.3999999999999999e-114,395.6,10.5,1.0,1,0,0,1,1,1,1
WP_220578298.1@GCF_019599505.1,GCF_019599505.1,newFtsZ,-,1.1e-114,396.0,10.5,1.3999999999999999e-114,395.6,10.5,1.0,1,0,0,1,1,1,1
TFG13306.1@GCA_004524445.1,GCA_004524445.1,newFtsZ,-,1.2e-114,395.9,3.9,1.5999999999999999e-114,395.5,3.9,1.0,1,0,0,1,1,1,1
MCE5295691.1@GCA_021372315.1,GCA_021372315.1,newFtsZ,-,1.2e-114,395.9,10.3,1.5999999999999999e-114,395.5,10.3,1.0,1,0,0,1,1,1,1
JAHENW010000131.1_9@GCA_018610025.1,GCA_018610025.1,newFtsZ,-,1.2e-114,395.9,3.3,1.5999999999999999e-114,395.5,3.3,1.1,1,0,0,1,1,1,1
WP_123536329.1@GCF_003730195.1,GCF_003730195.1,newFtsZ,-,1.2e-114,395.9,10.4,1.5999999999999999e-114,395.5,10.4,1.1,1,0,0,1,1,1,1
WP_181690848.1@GCF_013839515.1,GCF_013839515.1,newFtsZ,-,1.2e-114,395.9,10.8,1.5999999999999999e-114,395.5,10.8,1.0,1,0,0,1,1,1,1
MBN1539923.1@GCA_016929175.1,GCA_016929175.1,newFtsZ,-,1.2e-114,395.9,10.6,1.7e-114,395.4,10.6,1.0,1,0,0,1,1,1,1
JAFDTY010000092.1_1@GCA_019594055.1,GCA_019594055.1,newFtsZ,-,1.3e-114,395.9,6.3,1.5999999999999999e-114,395.5,6.3,1.0,1,0,0,1,1,1,1
ESS11563.1@GCA_000496235.1,GCA_000496235.1,newFtsZ,-,1.3e-114,395.8,11.8,1.7e-114,395.4,11.8,1.0,1,0,0,1,1,1,1
MBM4248142.1@GCA_016874675.1,GCA_016874675.1,newFtsZ,-,1.3e-114,395.8,6.5,1.5999999999999999e-114,395.5,6.5,1.0,1,0,0,1,1,1,1
TET07311.1@GCA_004376265.1,GCA_004376265.1,newFtsZ,-,1.3999999999999999e-114,395.7,2.6,1.8e-114,395.3,2.6,1.1,1,0,0,1,1,1,1
MAG22116.1@GCA_002688035.1,GCA_002688035.1,newFtsZ,-,1.3999999999999999e-114,395.7,13.5,1.9e-114,395.3,13.5,1.0,1,0,0,1,1,1,1
RLF88980.1@GCA_003660485.1,GCA_003660485.1,newFtsZ,-,1.4999999999999999e-114,395.6,14.5,1.9e-114,395.3,14.5,1.0,1,0,0,1,1,1,1
NHI83193.1@GCA_011364985.1,GCA_011364985.1,newFtsZ,-,1.4999999999999999e-114,395.6,2.6,2e-114,395.2,2.6,1.0,1,0,0,1,1,1,1
KUK00961.1@GCA_001507955.1,GCA_001507955.1,newFtsZ,-,1.4999999999999999e-114,395.5,6.7,1.9e-114,395.2,6.7,1.0,1,0,0,1,1,1,1
